案例,视角,固定排序失分百分点,该视角累计失分比例,有效点次,观测次数,各召回区间失分,同帧错序概率,跨帧错序概率,对应训练素材,训练素材学习表现,训练素材池内错序概率,验证观测池内错序概率,原因类别,原因证据,修改方案,区分原因的小实验,支持的解释,已排除的解释,仍缺的证据,本次原计算失分,精度修正后失分,配对失分减少,尚未核对素材的失分百分点,尚未确认原因的失分百分点,主要对侧案例
P138:5,异常对象,0.2635666916342352,89.65837715339025,2079,83,"[0.019936959268205857, 0.051081265766500794, 0.1131022424185496, 0.050999239051735326, 0.014224731348375748, 0.0131093550078634, 0.0011128987730044122]",2.456772861678538e-05,7.013564277372283e-05,stu 记录5080 / 素材40665 / BCE=3.4589 / 错序率=0.028449 / 访问1次；nuscenes 记录4063 / 素材32411 / BCE=2.062e-11 / 错序率=2.1502e-06 / 访问1次；stu 记录5542 / 素材44357 / BCE=0.0024631 / 错序率=7.0079e-05 / 访问2次；nuscenes 记录1088 / 素材8640 / BCE=6.7741e-05 / 错序率=9.3417e-05 / 访问1次；stu 记录5343 / 素材42768 / BCE=0.0013509 / 错序率=0.00010726 / 访问2次；nuscenes 记录1092 / 素材8674 / BCE=2.472e-11 / 错序率=2.1524e-06 / 访问1次,近邻训练 BCE=0.3036370906534743; 验证观测 BCE=0.19320761714746282; 均仅为分类诊断,0.002265960945712293,0.00029628387345149884,位置编码数值缺陷已定位；本项未获益，失分原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；跨帧错序率较高，但尚未排除正常结构组成差异；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.26362750→0.27056620个百分点，减少-0.00693870个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P138:5的第368帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.26362750→0.27056620个百分点，减少-0.00693870个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.2636275042087575,0.2705662021704763,-0.006938697961718754,0.0,0.2635666916342352,N141:75:0.0356824；N125:30:0.0271718；N147:49:0.0168015；N153:73:0.015422；N141:1:0.0148208
P147:2,异常对象,0.23642064763990925,90.65423055559023,2811,111,"[0.04126886706124149, 0.06112525447059547, 0.08991763231876782, 0.026647345988236787, 0.011779495391235382, 0.005682052409832324, 0.0]",2.8469030522699563e-05,3.127881260773343e-05,stu 记录5466 / 素材43751 / BCE=5.5979e-08 / 错序率=2.9726e-06 / 访问1次；stu 记录5343 / 素材42768 / BCE=0.0013509 / 错序率=0.00010726 / 访问2次；nuscenes 记录2116 / 素材16826 / BCE=1.0405e-10 / 错序率=1.065e-06 / 访问1次；nuscenes 记录2220 / 素材17632 / BCE=2.3444e-11 / 错序率=3.595e-06 / 访问1次；stu 记录5552 / 素材44437 / BCE=3.6549e-08 / 错序率=1.2844e-05 / 访问2次；nuscenes 记录247 / 素材1950 / BCE=1.8586e-05 / 错序率=2.7534e-05 / 访问2次,近邻训练 BCE=0.05893101315037025; 验证观测 BCE=0.09856670911075707; 均仅为分类诊断,0.0002662292146671048,0.0001413577207559534,位置编码数值损失有正向干预证据；其余原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；跨帧错序率较高，但尚未排除正常结构组成差异；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.23662363→0.23591233个百分点，减少0.00071130个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P147:2的第283帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.23662363→0.23591233个百分点，减少0.00071130个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.23662362929891453,0.23591233188080135,0.0007112974181131826,0.0,0.23642064763990925,N141:75:0.0331646；N141:1:0.028063；N125:30:0.0228261；N147:49:0.0150944；N153:73:0.0134625
P146:2,异常对象,0.2167531511911516,91.56724033373806,1455,57,"[0.015257000979335626, 0.026931554067646787, 0.0866088415149565, 0.04826688027459117, 0.012434981804494274, 0.011819365530946539, 0.015434527019180716]",0.000411901141441164,0.00022226963444041837,stu 记录5466 / 素材43751 / BCE=5.5979e-08 / 错序率=2.9726e-06 / 访问1次；nuscenes 记录121 / 素材951 / BCE=4.9952e-11 / 错序率=9.2704e-07 / 访问1次；stu 记录5318 / 素材42568 / BCE=4.0383e-05 / 错序率=3.1674e-05 / 访问2次；stu 记录5343 / 素材42768 / BCE=0.0013509 / 错序率=0.00010726 / 访问2次；nuscenes 记录1216 / 素材9700 / BCE=3.7485e-15 / 错序率=1.9105e-07 / 访问2次；nuscenes 记录4556 / 素材36417 / BCE=1.7733e-15 / 错序率=4.4344e-08 / 访问1次,近邻训练 BCE=0.28585000609237343; 验证观测 BCE=0.4836661684457208; 均仅为分类诊断,0.001248149162399432,0.0010720996547482016,位置编码数值损失有正向干预证据；其余原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；同帧错序率不低于跨帧，不支持用跨扫描偏移统一解释；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.21677477→0.20396494个百分点，减少0.01280983个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P146:2的第371帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.21677477→0.20396494个百分点，减少0.01280983个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.21677477276361695,0.20396494108443158,0.012809831679185368,0.0,0.2167531511911516,N141:75:0.0275732；N125:30:0.0232162；N147:49:0.0129599；N153:73:0.0117336；N148:46:0.0110108
P144:5,异常对象,0.21469103071122794,92.47156402750119,3281,79,"[0.015323539686536387, 0.15590868419509019, 0.03894621432497644, 0.004512592504624879, 0.0, 0.0, 0.0]",1.5441191235631284e-05,1.2327570081502735e-05,nuscenes 记录1290 / 素材10291 / BCE=0.0001776 / 错序率=4.5286e-05 / 访问2次；nuscenes 记录1280 / 素材10213 / BCE=1.1314e-12 / 错序率=8.2628e-07 / 访问1次；stu 记录5460 / 素材43703 / BCE=1.9573 / 错序率=0.0044747 / 访问2次；stu 记录5039 / 素材40337 / BCE=0.90914 / 错序率=0.0020795 / 访问1次；stu 记录5216 / 素材41753 / BCE=0.17696 / 错序率=0.00082975 / 访问2次；nuscenes 记录866 / 素材6830 / BCE=6.4759e-07 / 错序率=9.5387e-07 / 访问1次,近邻训练 BCE=1.262038794029392; 验证观测 BCE=0.0017271280880449872; 均仅为分类诊断,0.0029330420887644813,2.4923968547591804e-05,位置编码数值缺陷已定位；本项未获益，失分原因待查,同传感器近邻训练候选也有较大分类损失；是否为可信相关素材、是否训练不足尚未区分；同帧错序率不低于跨帧，不支持用跨扫描偏移统一解释；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.21496499→0.25571292个百分点，减少-0.04074793个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P144:5的第311帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.21496499→0.25571292个百分点，减少-0.04074793个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.2149649881208145,0.2557129226985642,-0.04074793457774972,0.0,0.21469103071122794,N141:75:0.0422002；N125:30:0.0239394；N147:49:0.017166；N153:73:0.015858；N141:1776:0.0143566
P149:3,异常对象,0.20909035300777093,93.35229649096658,2344,102,"[0.03584400319005855, 0.053411384911359897, 0.09771740030610376, 0.020651543655061718, 0.0014660209451869918, 0.0, 0.0]",1.0512973936172921e-05,2.325728650487532e-05,stu 记录5542 / 素材44357 / BCE=0.0024631 / 错序率=7.0079e-05 / 访问2次；nuscenes 记录3552 / 素材28202 / BCE=8.0863e-11 / 错序率=4.7268e-07 / 访问1次；stu 记录5229 / 素材41857 / BCE=3.1267e-06 / 错序率=1.6215e-05 / 访问2次；nuscenes 记录1290 / 素材10291 / BCE=0.0001776 / 错序率=4.5286e-05 / 访问2次；nuscenes 记录866 / 素材6830 / BCE=6.4759e-07 / 错序率=9.5387e-07 / 访问1次；nuscenes 记录4063 / 素材32411 / BCE=2.062e-11 / 错序率=2.1502e-06 / 访问1次,近邻训练 BCE=0.07287107435082985; 验证观测 BCE=0.009781069296767449; 均仅为分类诊断,0.0002692807753587179,6.231912165008414e-05,位置编码数值损失有正向干预证据；其余原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；跨帧错序率较高，但尚未排除正常结构组成差异；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.20880830→0.20773472个百分点，减少0.00107358个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P149:3的第203帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.20880830→0.20773472个百分点，减少0.00107358个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.20880829838423834,0.20773472224029935,0.0010735761439389924,0.0,0.20909035300777093,N141:75:0.0302421；N141:1:0.0268273；N125:30:0.0194705；N147:49:0.0139395；N153:73:0.0127197
P152:1,异常对象,0.1635800359393774,94.04132994446739,1029,61,"[0.009915662544227084, 0.02323134130920923, 0.04278550212980402, 0.046936666647975085, 0.020180557368276383, 0.020530305939885606, 0.0]",8.017603866376776e-05,0.00013438769571165224,nuscenes 记录3338 / 素材26452 / BCE=1.9941e-05 / 错序率=3.6661e-05 / 访问1次；stu 记录5552 / 素材44437 / BCE=3.6549e-08 / 错序率=1.2844e-05 / 访问2次；stu 记录5208 / 素材41689 / BCE=0.005972 / 错序率=0.0001426 / 访问2次；stu 记录5442 / 素材43559 / BCE=0.00098769 / 错序率=2.6876e-05 / 访问1次；stu 记录5319 / 素材42576 / BCE=0.00076484 / 错序率=0.00010048 / 访问1次；nuscenes 记录1870 / 素材14898 / BCE=1.8873e-06 / 错序率=3.6812e-06 / 访问1次,近邻训练 BCE=0.14237872495488865; 验证观测 BCE=0.36707535344150777; 均仅为分类诊断,0.000583702474439944,0.00045241355926286733,位置编码数值缺陷已定位；本项未获益，失分原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；跨帧错序率较高，但尚未排除正常结构组成差异；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.16360777→0.17263641个百分点，减少-0.00902864个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P152:1的第397帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.16360777→0.17263641个百分点，减少-0.00902864个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.16360776910562289,0.17263640807363226,-0.009028638968009373,0.0,0.1635800359393774,N141:75:0.0203382；N125:30:0.0178514；N147:49:0.00956594；N153:73:0.00847174；N148:46:0.00819861
P151:1,异常对象,0.16117144760985727,94.72021791826327,1054,51,"[0.009179022699183045, 0.02097109435286875, 0.08331540614244937, 0.030014311672696137, 0.007451685008224283, 0.0036425633864735863, 0.006597364347962098]",0.0002072412936222949,0.00013071416436821919,stu 记录5343 / 素材42768 / BCE=0.0013509 / 错序率=0.00010726 / 访问2次；nuscenes 记录1216 / 素材9700 / BCE=3.7485e-15 / 错序率=1.9105e-07 / 访问2次；nuscenes 记录4666 / 素材37316 / BCE=0.035152 / 错序率=0.00038689 / 访问1次；stu 记录5319 / 素材42576 / BCE=0.00076484 / 错序率=0.00010048 / 访问1次；nuscenes 记录4666 / 素材37317 / BCE=0.30516 / 错序率=0.001257 / 访问1次；stu 记录5466 / 素材43751 / BCE=5.5979e-08 / 错序率=2.9726e-06 / 访问1次,近邻训练 BCE=0.5315423160198468; 验证观测 BCE=0.2936617775988851; 均仅为分类诊断,0.0016034966085385315,0.0005960102999692664,位置编码数值损失有正向干预证据；其余原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；同帧错序率不低于跨帧，不支持用跨扫描偏移统一解释；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.16091585→0.15401835个百分点，减少0.00689750个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P151:1的第251帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.16091585→0.15401835个百分点，减少0.00689750个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.16091584752171054,0.15401834751940183,0.00689750000230871,0.0,0.16117144760985727,N141:75:0.0211865；N125:30:0.0168292；N147:49:0.0101174；N153:73:0.00943062；N148:46:0.00850898
P150:2,异常对象,0.15243029205709197,95.36228630974571,686,125,"[0.0010619627226058723, 0.017736882075937734, 0.0872782759637008, 0.035012921854617386, 0.009314780828529571, 0.0020254686117005634, 0.0]",8.181897903661004e-05,0.000107329993710202,stu 记录5590 / 素材44740 / BCE=1.1451e-10 / 错序率=9.1097e-07 / 访问2次；nuscenes 记录2589 / 素材20536 / BCE=2.5467e-10 / 错序率=7.8905e-07 / 访问1次；nuscenes 记录3338 / 素材26452 / BCE=1.9941e-05 / 错序率=3.6661e-05 / 访问1次；nuscenes 记录251 / 素材1982 / BCE=2.5532e-16 / 错序率=5.3844e-09 / 访问1次；stu 记录5633 / 素材45082 / BCE=0.0010292 / 错序率=0.00013474 / 访问1次；stu 记录5444 / 素材43575 / BCE=7.3781e-10 / 错序率=3.7294e-06 / 访问1次,近邻训练 BCE=0.4374921897984187; 验证观测 BCE=0.12380572462769474; 均仅为分类诊断,0.0023541271590230835,0.00021428150024151757,位置编码数值损失有正向干预证据；其余原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；跨帧错序率较高，但尚未排除正常结构组成差异；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.15262806→0.14477826个百分点，减少0.00784981个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P150:2的第262帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.15262806→0.14477826个百分点，减少0.00784981个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.1526280633015912,0.14477825561714713,0.007849807684444071,0.0,0.15243029205709197,N141:75:0.0200826；N125:30:0.0159883；N147:49:0.00987679；N153:73:0.00943834；N148:46:0.00829626
P153:30551,异常对象,0.14367145730518718,95.96746065041631,2129,75,"[0.025887005554864045, 0.05708516865824866, 0.04298763117356243, 0.014384941303714437, 0.0024543753577282107, 0.0008723352570694048, 0.0]",1.9912129167944012e-05,1.8687472019371027e-05,nuscenes 记录1290 / 素材10291 / BCE=0.0001776 / 错序率=4.5286e-05 / 访问2次；stu 记录5080 / 素材40665 / BCE=3.4589 / 错序率=0.028449 / 访问1次；stu 记录5229 / 素材41857 / BCE=3.1267e-06 / 错序率=1.6215e-05 / 访问2次；nuscenes 记录1280 / 素材10213 / BCE=1.1314e-12 / 错序率=8.2628e-07 / 访问1次；stu 记录5216 / 素材41753 / BCE=0.17696 / 错序率=0.00082975 / 访问2次；nuscenes 记录4732 / 素材37855 / BCE=1.31e-15 / 错序率=1.3769e-07 / 访问1次,近邻训练 BCE=0.7073740226337372; 验证观测 BCE=0.049907226578315096; 均仅为分类诊断,0.006558908196152948,9.168844466312996e-05,位置编码数值缺陷已定位；本项未获益，失分原因待查,同传感器近邻训练候选也有较大分类损失；是否为可信相关素材、是否训练不足尚未区分；同帧错序率不低于跨帧，不支持用跨扫描偏移统一解释；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.14368537→0.14393777个百分点，减少-0.00025239个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P153:30551的第268帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.14368537→0.14393777个百分点，减少-0.00025239个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.1436853724418039,0.1439377661031238,-0.00025239366131990515,0.0,0.14367145730518718,N141:75:0.0232846；N141:1:0.0145716；N125:30:0.0144806；N147:49:0.0100546；N153:73:0.00888335
P140:1,异常对象,0.14210461060350824,96.5660351038344,1465,75,"[0.01162700511643616, 0.045461866878121565, 0.06453722765951633, 0.012921267473492717, 0.0037539767408582203, 0.003803266735083244, 0.0]",8.677982504551173e-06,3.620095435478841e-05,nuscenes 记录2220 / 素材17632 / BCE=2.3444e-11 / 错序率=3.595e-06 / 访问1次；stu 记录5229 / 素材41857 / BCE=3.1267e-06 / 错序率=1.6215e-05 / 访问2次；stu 记录5381 / 素材43072 / BCE=6.961e-11 / 错序率=6.0155e-06 / 访问2次；stu 记录5343 / 素材42768 / BCE=0.0013509 / 错序率=0.00010726 / 访问2次；nuscenes 记录1216 / 素材9700 / BCE=3.7485e-15 / 错序率=1.9105e-07 / 访问2次；nuscenes 记录1290 / 素材10291 / BCE=0.0001776 / 错序率=4.5286e-05 / 访问2次,近邻训练 BCE=0.10285369675572693; 验证观测 BCE=0.11039843937025932; 均仅为分类诊断,0.00031544236295000163,0.00016851125009813747,位置编码数值缺陷已定位；本项未获益，失分原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；跨帧错序率较高，但尚未排除正常结构组成差异；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.14212494→0.14389669个百分点，减少-0.00177175个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P140:1的第295帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.14212494→0.14389669个百分点，减少-0.00177175个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.1421249353490269,0.1438966854430188,-0.001771750093991914,0.0,0.14210461060350824,N141:75:0.0217689；N125:30:0.0148235；N147:49:0.00981723；N153:73:0.00908379；N148:46:0.00787149
P145:2,异常对象,0.1321838427599349,97.12282120032138,1445,92,"[0.014977309158407453, 0.031933775097573086, 0.0641764942555513, 0.015763934958952966, 0.0022428179580566234, 0.0030895113313934427, 0.0]",5.917464877610761e-05,3.6376959393178114e-05,stu 记录5631 / 素材45066 / BCE=0.00088118 / 错序率=3.68e-05 / 访问1次；stu 记录5662 / 素材45314 / BCE=0.00039156 / 错序率=4.8197e-05 / 访问1次；nuscenes 记录4147 / 素材33097 / BCE=1.8058e-06 / 错序率=7.488e-06 / 访问1次；stu 记录5552 / 素材44437 / BCE=3.6549e-08 / 错序率=1.2844e-05 / 访问2次；stu 记录5442 / 素材43559 / BCE=0.00098769 / 错序率=2.6876e-05 / 访问1次；nuscenes 记录3184 / 素材25237 / BCE=2.0939e-12 / 错序率=5.8519e-07 / 访问1次,近邻训练 BCE=0.07140243462649815; 验证观测 BCE=0.0751978932532105; 均仅为分类诊断,0.00042049504893715316,0.00011862038999578308,位置编码数值缺陷已定位；本项未获益，失分原因待查,已检索到分类损失较低的训练近邻；几何、响应和背景等价尚未证实，泛化差异不能认定为学错；同帧错序率不低于跨帧，不支持用跨扫描偏移统一解释；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.13220731→0.13647871个百分点，减少-0.00427141个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P145:2的第331帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.13220731→0.13647871个百分点，减少-0.00427141个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.13220730868206954,0.13647871389973995,-0.004271405217670415,0.0,0.1321838427599349,N141:75:0.0199139；N125:30:0.0135281；N147:49:0.00894986；N153:73:0.00816754；N141:1:0.00784817
P137:3,异常对象,0.131259265700773,97.67571278412872,749,46,"[0.004669760773367264, 0.018370479451250924, 0.055914233325632716, 0.03517644429184954, 0.010053787932469815, 0.004895851436963229, 0.002178708489239512]",5.387040438638933e-05,0.00012163222922837244,stu 记录5477 / 素材43839 / BCE=8.7775 / 错序率=0.38859 / 访问1次；nuscenes 记录4560 / 素材36448 / BCE=1.8834e-10 / 错序率=2.2592e-06 / 访问1次；stu 记录5442 / 素材43559 / BCE=0.00098769 / 错序率=2.6876e-05 / 访问1次；stu 记录5552 / 素材44437 / BCE=3.6549e-08 / 错序率=1.2844e-05 / 访问2次；nuscenes 记录3338 / 素材26452 / BCE=1.9941e-05 / 错序率=3.6661e-05 / 访问1次；nuscenes 记录2621 / 素材20786 / BCE=2.9127e-13 / 错序率=7.8544e-07 / 访问1次,近邻训练 BCE=3.2242916461647786; 验证观测 BCE=0.2159684566437494; 均仅为分类诊断,0.13601117913578106,0.0003703894340563543,位置编码数值损失有正向干预证据；其余原因待查,同传感器近邻训练候选也有较大分类损失；是否为可信相关素材、是否训练不足尚未区分；跨帧错序率较高，但尚未排除正常结构组成差异；固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.13106425→0.12847217个百分点，减少0.00259208个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,先修正位置编码精度并单独保留修正后评价；原C权重与原结果保留。剩余错误按原素材核验继续，不由本实验增加训练量或改取样,本轮未启动本项原因实验；后续从P137:3的第384帧及正常侧N141:75核验素材，再指定唯一改动,固定权重和全部输入，仅修正位置编码运算精度，本项配对失分为0.13106425→0.12847217个百分点，减少0.00259208个百分点；上游被检查的全部特征值相同，差异首次出现在旋转位置编码,增加素材、改变标签、增加更新次数不能解释本次配对变化；仍未排除它们与剩余错误有关,尚未区分剩余错误的覆盖、优化和泛化原因；本次排序分摊变化含其他点改变排名的影响，不能全部当作该点自身修复,0.13106424784784934,0.12847217248961437,0.0025920753582349687,0.0,0.131259265700773,N141:75:0.0168621；N125:30:0.0139644；N147:49:0.00809017；N153:73:0.00751155；N148:46:0.00687171
