联合条件,格编码,条件说明,206训练_世界或序列数,206训练_合成版本或真实序列数,206训练_原始背景序列数（非独立道路）,206训练_帧数,206训练_该联合表帧分母,206训练_帧比例,206训练_全距离异常点,206训练_范围内异常点,206训练_已观测实例标识数,201合成验证_世界或序列数,201合成验证_合成版本或真实序列数,201合成验证_原始背景序列数（非独立道路）,201合成验证_帧数,201合成验证_该联合表帧分母,201合成验证_帧比例,201合成验证_全距离异常点,201合成验证_范围内异常点,201合成验证_已观测实例标识数,真实开发_世界或序列数,真实开发_合成版本或真实序列数,真实开发_原始背景序列数（非独立道路）,真实开发_帧数,真实开发_该联合表帧分母,真实开发_帧比例,真实开发_全距离异常点,真实开发_范围内异常点,真实开发_已观测实例标识数,差异类型
count_distance_history,1|3|2,"范围内1至4点；距离中位数[35,50]；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,10,10,10,38,8583,0.004427356402190376,57,56,11,训练完全缺覆盖
count_distance_history,1|3|3,"范围内1至4点；距离中位数[35,50]；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,14,14,14,85,8583,0.009903297215425842,141,141,15,训练完全缺覆盖
count_distance_history,1|3|4,"范围内1至4点；距离中位数[35,50]；历史可见4次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,17,17,17,340,8583,0.03961318886170337,739,738,25,训练完全缺覆盖
count_distance_history,2|0|0,"范围内5至19点；距离中位数[2.5,10)；历史可见0次",3,3,1,3,3080,0.000974025974025974,33,33,3,2,2,1,2,2360,0.000847457627118644,17,17,2,5,5,5,5,8583,0.0005825468950250495,48,48,5,共同覆盖；比较频率
count_distance_history,2|0|1,"范围内5至19点；距离中位数[2.5,10)；历史可见1次",1,1,1,1,3080,0.0003246753246753247,8,8,1,1,1,1,1,2360,0.000423728813559322,7,7,1,1,1,1,1,8583,0.0001165093790050099,14,14,1,共同覆盖；比较频率
count_distance_history,2|0|2,"范围内5至19点；距离中位数[2.5,10)；历史可见2次",2,2,1,2,3080,0.0006493506493506494,27,27,2,1,1,1,1,2360,0.000423728813559322,12,12,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,2|0|3,"范围内5至19点；距离中位数[2.5,10)；历史可见3次",2,2,1,2,3080,0.0006493506493506494,34,34,2,1,1,1,1,2360,0.000423728813559322,15,15,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,2|0|4,"范围内5至19点；距离中位数[2.5,10)；历史可见4次",7,5,1,53,3080,0.017207792207792207,11795,635,7,11,4,1,114,2360,0.048305084745762714,6207,1487,11,10,10,10,50,8583,0.005825468950250495,687,687,11,共同覆盖；比较频率
count_distance_history,2|1|0,"范围内5至19点；距离中位数[10,20)；历史可见0次",1,1,1,1,3080,0.0003246753246753247,15,15,1,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,2|1|1,"范围内5至19点；距离中位数[10,20)；历史可见1次",1,1,1,1,3080,0.0003246753246753247,10,10,1,1,1,1,1,2360,0.000423728813559322,5,5,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,2|1|2,"范围内5至19点；距离中位数[10,20)；历史可见2次",1,1,1,1,3080,0.0003246753246753247,11,11,1,1,1,1,1,2360,0.000423728813559322,6,6,1,1,1,1,2,8583,0.0002330187580100198,18,18,2,共同覆盖；比较频率
count_distance_history,2|1|3,"范围内5至19点；距离中位数[10,20)；历史可见3次",1,1,1,1,3080,0.0003246753246753247,13,13,1,1,1,1,1,2360,0.000423728813559322,5,5,1,1,1,1,2,8583,0.0002330187580100198,19,19,2,共同覆盖；比较频率
count_distance_history,2|1|4,"范围内5至19点；距离中位数[10,20)；历史可见4次",8,5,1,56,3080,0.01818181818181818,705,705,8,10,4,1,104,2360,0.04406779661016949,1018,1018,10,18,18,18,451,8583,0.052545729931259465,5018,5018,28,共同覆盖；比较频率
count_distance_history,2|2|0,"范围内5至19点；距离中位数[20,35)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,1,1,1,1,8583,0.0001165093790050099,5,5,1,训练完全缺覆盖
count_distance_history,2|2|1,"范围内5至19点；距离中位数[20,35)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,1,1,1,1,8583,0.0001165093790050099,8,8,1,训练完全缺覆盖
count_distance_history,2|2|2,"范围内5至19点；距离中位数[20,35)；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,2|2|3,"范围内5至19点；距离中位数[20,35)；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,4,4,4,5,8583,0.0005825468950250495,28,28,6,训练完全缺覆盖
count_distance_history,2|2|4,"范围内5至19点；距离中位数[20,35)；历史可见4次",0,0,0,0,3080,0.0,0,0,0,2,2,1,15,2360,0.006355932203389831,218,218,2,15,15,15,403,8583,0.04695327973901899,3503,3503,25,训练完全缺覆盖
count_distance_history,2|3|0,"范围内5至19点；距离中位数[35,50]；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,2|3|1,"范围内5至19点；距离中位数[35,50]；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,2|3|2,"范围内5至19点；距离中位数[35,50]；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,2|3|3,"范围内5至19点；距离中位数[35,50]；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,2|3|4,"范围内5至19点；距离中位数[35,50]；历史可见4次",0,0,0,0,3080,0.0,0,0,0,3,3,1,63,2360,0.026694915254237287,802,792,3,4,4,4,54,8583,0.006291506466270535,357,357,8,训练完全缺覆盖
count_distance_history,3|0|0,"范围内20至99点；距离中位数[2.5,10)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,2,2,1,2,2360,0.000847457627118644,115,104,2,4,4,4,4,8583,0.0004660375160200396,130,130,6,训练完全缺覆盖
count_distance_history,3|0|1,"范围内20至99点；距离中位数[2.5,10)；历史可见1次",3,3,1,3,3080,0.000974025974025974,159,159,3,3,2,1,3,2360,0.001271186440677966,1399,136,3,10,10,10,10,8583,0.001165093790050099,581,581,13,共同覆盖；比较频率
count_distance_history,3|0|2,"范围内20至99点；距离中位数[2.5,10)；历史可见2次",3,3,1,3,3080,0.000974025974025974,207,207,3,2,2,1,2,2360,0.000847457627118644,169,169,2,8,8,8,8,8583,0.0009320750320400792,511,511,9,共同覆盖；比较频率
count_distance_history,3|0|3,"范围内20至99点；距离中位数[2.5,10)；历史可见3次",1,1,1,1,3080,0.0003246753246753247,87,87,1,0,0,0,0,2360,0.0,0,0,0,9,9,9,9,8583,0.0010485844110450892,582,582,10,合成验证完全缺覆盖
count_distance_history,3|0|4,"范围内20至99点；距离中位数[2.5,10)；历史可见4次",34,8,1,331,3080,0.10746753246753246,28308,17768,34,25,4,1,255,2360,0.10805084745762712,20806,13931,25,19,19,19,340,8583,0.03961318886170337,17590,17590,30,共同覆盖；比较频率
count_distance_history,3|1|0,"范围内20至99点；距离中位数[10,20)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|1|1,"范围内20至99点；距离中位数[10,20)；历史可见1次",1,1,1,1,3080,0.0003246753246753247,42,42,1,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,3|1|2,"范围内20至99点；距离中位数[10,20)；历史可见2次",1,1,1,1,3080,0.0003246753246753247,44,44,1,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,3|1|3,"范围内20至99点；距离中位数[10,20)；历史可见3次",1,1,1,1,3080,0.0003246753246753247,41,41,1,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,3|1|4,"范围内20至99点；距离中位数[10,20)；历史可见4次",24,7,1,167,3080,0.05422077922077922,8914,8914,24,15,4,1,113,2360,0.04788135593220339,5412,5412,15,14,14,14,303,8583,0.035302341838518,10546,10546,24,共同覆盖；比较频率
count_distance_history,3|2|0,"范围内20至99点；距离中位数[20,35)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|2|1,"范围内20至99点；距离中位数[20,35)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|2|2,"范围内20至99点；距离中位数[20,35)；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|2|3,"范围内20至99点；距离中位数[20,35)；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|2|4,"范围内20至99点；距离中位数[20,35)；历史可见4次",0,0,0,0,3080,0.0,0,0,0,4,4,1,68,2360,0.0288135593220339,2769,2769,4,1,1,1,55,8583,0.006408015845275544,1261,1261,2,训练完全缺覆盖
count_distance_history,3|3|0,"范围内20至99点；距离中位数[35,50]；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|3|1,"范围内20至99点；距离中位数[35,50]；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|3|2,"范围内20至99点；距离中位数[35,50]；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|3|3,"范围内20至99点；距离中位数[35,50]；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,3|3|4,"范围内20至99点；距离中位数[35,50]；历史可见4次",0,0,0,0,3080,0.0,0,0,0,3,3,1,66,2360,0.027966101694915254,3122,3108,3,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,4|0|0,"范围内100至499点；距离中位数[2.5,10)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|0|1,"范围内100至499点；距离中位数[2.5,10)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,2,2,1,2,2360,0.000847457627118644,363,363,2,2,2,2,2,8583,0.0002330187580100198,219,219,2,训练完全缺覆盖
count_distance_history,4|0|2,"范围内100至499点；距离中位数[2.5,10)；历史可见2次",1,1,1,1,3080,0.0003246753246753247,212,212,1,2,2,1,2,2360,0.000847457627118644,578,578,2,5,5,5,5,8583,0.0005825468950250495,703,703,8,共同覆盖；比较频率
count_distance_history,4|0|3,"范围内100至499点；距离中位数[2.5,10)；历史可见3次",3,3,1,3,3080,0.000974025974025974,525,525,3,3,2,1,3,2360,0.001271186440677966,456,456,3,4,4,4,4,8583,0.0004660375160200396,547,547,7,共同覆盖；比较频率
count_distance_history,4|0|4,"范围内100至499点；距离中位数[2.5,10)；历史可见4次",71,8,1,772,3080,0.2506493506493506,227398,208844,71,50,4,1,480,2360,0.2033898305084746,141884,131887,50,14,14,14,236,8583,0.027496213445182337,44407,44407,25,共同覆盖；比较频率
count_distance_history,4|1|0,"范围内100至499点；距离中位数[10,20)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|1|1,"范围内100至499点；距离中位数[10,20)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|1|2,"范围内100至499点；距离中位数[10,20)；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|1|3,"范围内100至499点；距离中位数[10,20)；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|1|4,"范围内100至499点；距离中位数[10,20)；历史可见4次",34,8,1,282,3080,0.09155844155844156,61910,61910,34,26,4,1,246,2360,0.10423728813559321,66407,66407,26,1,1,1,5,8583,0.0005825468950250495,616,616,2,共同覆盖；比较频率
count_distance_history,4|2|0,"范围内100至499点；距离中位数[20,35)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|2|1,"范围内100至499点；距离中位数[20,35)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|2|2,"范围内100至499点；距离中位数[20,35)；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|2|3,"范围内100至499点；距离中位数[20,35)；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|2|4,"范围内100至499点；距离中位数[20,35)；历史可见4次",0,0,0,0,3080,0.0,0,0,0,3,3,1,35,2360,0.014830508474576272,5599,5599,3,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,4|3|0,"范围内100至499点；距离中位数[35,50]；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|3|1,"范围内100至499点；距离中位数[35,50]；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|3|2,"范围内100至499点；距离中位数[35,50]；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|3|3,"范围内100至499点；距离中位数[35,50]；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,4|3|4,"范围内100至499点；距离中位数[35,50]；历史可见4次",0,0,0,0,3080,0.0,0,0,0,1,1,1,1,2360,0.000423728813559322,105,105,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,5|0|0,"范围内至少500点；距离中位数[2.5,10)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|0|1,"范围内至少500点；距离中位数[2.5,10)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|0|2,"范围内至少500点；距离中位数[2.5,10)；历史可见2次",0,0,0,0,3080,0.0,0,0,0,1,1,1,1,2360,0.000423728813559322,1947,584,1,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,5|0|3,"范围内至少500点；距离中位数[2.5,10)；历史可见3次",0,0,0,0,3080,0.0,0,0,0,2,2,1,2,2360,0.000847457627118644,2819,2819,2,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,5|0|4,"范围内至少500点；距离中位数[2.5,10)；历史可见4次",73,8,1,1245,3080,0.4042207792207792,1712330,1678919,73,45,4,1,654,2360,0.2771186440677966,958238,941233,45,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,5|1|0,"范围内至少500点；距离中位数[10,20)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|1|1,"范围内至少500点；距离中位数[10,20)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|1|2,"范围内至少500点；距离中位数[10,20)；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|1|3,"范围内至少500点；距离中位数[10,20)；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|1|4,"范围内至少500点；距离中位数[10,20)；历史可见4次",12,7,1,72,3080,0.023376623376623377,49002,49002,12,9,4,1,39,2360,0.01652542372881356,28482,28482,9,0,0,0,0,8583,0.0,0,0,0,该发布真实集合无覆盖
count_distance_history,5|2|0,"范围内至少500点；距离中位数[20,35)；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|2|1,"范围内至少500点；距离中位数[20,35)；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|2|2,"范围内至少500点；距离中位数[20,35)；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|2|3,"范围内至少500点；距离中位数[20,35)；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|2|4,"范围内至少500点；距离中位数[20,35)；历史可见4次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|3|0,"范围内至少500点；距离中位数[35,50]；历史可见0次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|3|1,"范围内至少500点；距离中位数[35,50]；历史可见1次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|3|2,"范围内至少500点；距离中位数[35,50]；历史可见2次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|3|3,"范围内至少500点；距离中位数[35,50]；历史可见3次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
count_distance_history,5|3|4,"范围内至少500点；距离中位数[35,50]；历史可见4次",0,0,0,0,3080,0.0,0,0,0,0,0,0,0,2360,0.0,0,0,0,0,0,0,0,8583,0.0,0,0,0,三侧均无观测
