世界,因素,统计量,范围,分组,统计单位,权重,有效数量,适用候选数量,总帧或阶段组数,有有效观测的帧或组数,有覆盖世界数,数值单位,缺失或不可靠比例,无有效值帧或组比例,最小值,最大值,均值,P5,P25,P50,P75,P95,分位数区间最大宽度,缺失说明,来源,P5下界,P5上界,P25下界,P25上界,P50下界,P50上界,P75下界,P75上界,P95下界,P95上界
全部,A02,正常点占回波比例,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.8310409819467593,0.995326278659612,0.974487395568766,0.8853296626382343,0.9819289713993957,0.9880641877922326,0.991399078019249,0.9942399948224673,0.0,无缺失,summary.json:全部:A02|normal_fraction|all_frames|all:frame_equal,0.8853296626382343,0.8853296626382343,0.9819289713993957,0.9819289713993957,0.9880641877922326,0.9880641877922326,0.991399078019249,0.991399078019249,0.9942399948224673,0.9942399948224673
全部,A02,正常点占回波比例,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.8310409819467593,0.995326278659612,0.974487395568766,0.8853296626382343,0.9819387868317193,0.9880706086492258,0.991399078019249,0.9942399948224673,0.0,无缺失,summary.json:全部:A02|normal_fraction|all_frames|all:sequence_equal,0.8853296626382343,0.8853296626382343,0.9819387868317193,0.9819387868317193,0.9880706086492258,0.9880706086492258,0.991399078019249,0.991399078019249,0.9942399948224673,0.9942399948224673
全部,A02,正常点数,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,数量,0.0,0.0,106704.0,128183.0,121925.02951002227,113407.0,119159.0,123275.0,125070.0,125753.0,0.0,无缺失,summary.json:全部:A02|normal|all_frames|all:observation_equal,113407.0,113407.0,119159.0,119159.0,123275.0,123275.0,125070.0,125070.0,125753.0,125753.0
全部,A02,正常点数,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,数量,0.0,0.0,106704.0,128183.0,121925.02951002227,113407.0,119159.0,123275.0,125070.0,125753.0,0.0,无缺失,summary.json:全部:A02|normal|all_frames|all:frame_equal,113407.0,113407.0,119159.0,119159.0,123275.0,123275.0,125070.0,125070.0,125753.0,125753.0
全部,A02,正常点数,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,数量,0.0,0.0,106704.0,128183.0,121925.02951002226,113407.0,119160.0,123275.0,125076.0,125753.0,0.0,无缺失,summary.json:全部:A02|normal|all_frames|all:sequence_equal,113407.0,113407.0,119160.0,119160.0,123275.0,123275.0,125076.0,125076.0,125753.0,125753.0
全部,A02,原始槽数,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:全部:A02|slots|all_frames|all:observation_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
全部,A02,原始槽数,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:全部:A02|slots|all_frames|all:frame_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
全部,A02,原始槽数,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,数量,0.0,0.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,0.0,无缺失,summary.json:全部:A02|slots|all_frames|all:sequence_equal,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
全部,A02,实际回波占原始槽比例,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.9013214111328125,0.9854888916015625,0.9548985028851006,0.9069747924804688,0.9424514770507812,0.9640579223632812,0.9681549072265625,0.9823150634765625,0.0,无缺失,summary.json:全部:A02|visible_fraction|all_frames|all:observation_equal,0.9069747924804688,0.9069747924804688,0.9424514770507812,0.9424514770507812,0.9640579223632812,0.9640579223632812,0.9681549072265625,0.9681549072265625,0.9823150634765625,0.9823150634765625
全部,A02,实际回波占原始槽比例,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.9013214111328125,0.9854888916015625,0.9548985028851006,0.9069747924804688,0.9424514770507812,0.9640579223632812,0.9681549072265625,0.9823150634765625,0.0,无缺失,summary.json:全部:A02|visible_fraction|all_frames|all:frame_equal,0.9069747924804688,0.9069747924804688,0.9424514770507812,0.9424514770507812,0.9640579223632812,0.9640579223632812,0.9681549072265625,0.9681549072265625,0.9823150634765625,0.9823150634765625
全部,A02,实际回波占原始槽比例,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.9013214111328125,0.9854888916015625,0.9548985028851006,0.9069747924804688,0.9424514770507812,0.9640579223632812,0.9681549072265625,0.9823150634765625,0.0,无缺失,summary.json:全部:A02|visible_fraction|all_frames|all:sequence_equal,0.9069747924804688,0.9069747924804688,0.9424514770507812,0.9424514770507812,0.9640579223632812,0.9640579223632812,0.9681549072265625,0.9681549072265625,0.9823150634765625,0.9823150634765625
全部,A02,实际回波数,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,数量,0.0,0.0,118138.0,129170.0,125160.4565701559,118879.0,123529.0,126361.0,126898.0,128754.0,0.0,无缺失,summary.json:全部:A02|visible|all_frames|all:observation_equal,118879.0,118879.0,123529.0,123529.0,126361.0,126361.0,126898.0,126898.0,128754.0,128754.0
全部,A02,实际回波数,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,数量,0.0,0.0,118138.0,129170.0,125160.4565701559,118879.0,123529.0,126361.0,126898.0,128754.0,0.0,无缺失,summary.json:全部:A02|visible|all_frames|all:frame_equal,118879.0,118879.0,123529.0,123529.0,126361.0,126361.0,126898.0,126898.0,128754.0,128754.0
全部,A02,实际回波数,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,数量,0.0,0.0,118138.0,129170.0,125160.4565701559,118879.0,123529.0,126361.0,126898.0,128754.0,0.0,无缺失,summary.json:全部:A02|visible|all_frames|all:sequence_equal,118879.0,118879.0,123529.0,123529.0,126361.0,126361.0,126898.0,126898.0,128754.0,128754.0
全部,A02,零坐标槽比例,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.0145111083984375,0.0986785888671875,0.04510149711489943,0.0176849365234375,0.0318450927734375,0.03594207763671875,0.05754852294921875,0.09302520751953125,0.0,无缺失,summary.json:全部:A02|zero_slot_fraction|all_frames|all:observation_equal,0.0176849365234375,0.0176849365234375,0.0318450927734375,0.0318450927734375,0.03594207763671875,0.03594207763671875,0.05754852294921875,0.05754852294921875,0.09302520751953125,0.09302520751953125
全部,A02,零坐标槽比例,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.0145111083984375,0.0986785888671875,0.04510149711489943,0.0176849365234375,0.0318450927734375,0.03594207763671875,0.05754852294921875,0.09302520751953125,0.0,无缺失,summary.json:全部:A02|zero_slot_fraction|all_frames|all:frame_equal,0.0176849365234375,0.0176849365234375,0.0318450927734375,0.0318450927734375,0.03594207763671875,0.03594207763671875,0.05754852294921875,0.05754852294921875,0.09302520751953125,0.09302520751953125
全部,A02,零坐标槽比例,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,比例或比值,0.0,0.0,0.0145111083984375,0.0986785888671875,0.04510149711489943,0.0176849365234375,0.0318450927734375,0.03594207763671875,0.05754852294921875,0.09302520751953125,0.0,无缺失,summary.json:全部:A02|zero_slot_fraction|all_frames|all:sequence_equal,0.0176849365234375,0.0176849365234375,0.0318450927734375,0.0318450927734375,0.03594207763671875,0.03594207763671875,0.05754852294921875,0.05754852294921875,0.09302520751953125,0.09302520751953125
全部,A02,零坐标槽数,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,数量,0.0,0.0,1902.0,12934.0,5911.543429844098,2318.0,4174.0,4711.0,7543.0,12193.0,0.0,无缺失,summary.json:全部:A02|zero_slots|all_frames|all:observation_equal,2318.0,2318.0,4174.0,4174.0,4711.0,4711.0,7543.0,7543.0,12193.0,12193.0
全部,A02,零坐标槽数,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,数量,0.0,0.0,1902.0,12934.0,5911.543429844098,2318.0,4174.0,4711.0,7543.0,12193.0,0.0,无缺失,summary.json:全部:A02|zero_slots|all_frames|all:frame_equal,2318.0,2318.0,4174.0,4174.0,4711.0,4711.0,7543.0,7543.0,12193.0,12193.0
全部,A02,零坐标槽数,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,数量,0.0,0.0,1902.0,12934.0,5911.543429844098,2318.0,4174.0,4711.0,7543.0,12193.0,0.0,无缺失,summary.json:全部:A02|zero_slots|all_frames|all:sequence_equal,2318.0,2318.0,4174.0,4174.0,4711.0,4711.0,7543.0,7543.0,12193.0,12193.0
全部,B01,范围内异常点数,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,数量,0.0,0.0,0.0,933.0,39.4086859688196,0.0,0.0,0.0,14.0,336.0,0.0,无缺失,summary.json:全部:B01|anomaly_in_range|all_frames|all:observation_equal,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,336.0,336.0
全部,B01,范围内异常点数,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,数量,0.0,0.0,0.0,933.0,39.4086859688196,0.0,0.0,0.0,14.0,336.0,0.0,无缺失,summary.json:全部:B01|anomaly_in_range|all_frames|all:frame_equal,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,336.0,336.0
全部,B01,范围内异常点数,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,数量,0.0,0.0,0.0,933.0,39.4086859688196,0.0,0.0,0.0,14.0,336.0,0.0,无缺失,summary.json:全部:B01|anomaly_in_range|all_frames|all:sequence_equal,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,336.0,336.0
全部,B01,全距离异常点数,全部原始帧,全部,帧,统计单位等权,1796,1796,1796,1796,4,数量,0.0,0.0,0.0,933.0,39.43708240534521,0.0,0.0,0.0,14.0,336.0,0.0,无缺失,summary.json:全部:B01|anomaly|all_frames|all:observation_equal,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,336.0,336.0
全部,B01,全距离异常点数,全部原始帧,全部,帧,有适用观测的帧等权,1796,1796,1796,1796,4,数量,0.0,0.0,0.0,933.0,39.43708240534521,0.0,0.0,0.0,14.0,336.0,0.0,无缺失,summary.json:全部:B01|anomaly|all_frames|all:frame_equal,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,336.0,336.0
全部,B01,全距离异常点数,全部原始帧,全部,帧,世界等权（同一背景）,1796,1796,1796,1796,4,数量,0.0,0.0,0.0,933.0,39.43708240534521,0.0,0.0,0.0,14.0,336.0,0.0,无缺失,summary.json:全部:B01|anomaly|all_frames|all:sequence_equal,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,336.0,336.0
全部,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,统计单位等权,867,1796,1796,867,4,米,0.517260579064588,0.517260579064588,3.3330395221710205,94.4312744140625,21.84796122366169,5.145854473114014,9.921529769897461,16.739843368530273,30.66101837158203,46.78896713256836,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_distance_median|all_frames|all:observation_equal,5.145854473114014,5.145854473114014,9.921529769897461,9.921529769897461,16.739843368530273,16.739843368530273,30.66101837158203,30.66101837158203,46.78896713256836,46.78896713256836
全部,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,867,1796,1796,867,4,米,0.517260579064588,0.517260579064588,3.3330395221710205,94.4312744140625,21.84796122366169,5.145854473114014,9.921529769897461,16.739843368530273,30.66101837158203,46.78896713256836,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_distance_median|all_frames|all:frame_equal,5.145854473114014,5.145854473114014,9.921529769897461,9.921529769897461,16.739843368530273,16.739843368530273,30.66101837158203,30.66101837158203,46.78896713256836,46.78896713256836
全部,B02,每帧全距离异常距离中位数,全部原始帧,全部,帧,世界等权（同一背景）,867,1796,1796,867,4,米,0.517260579064588,0.517260579064588,3.3330395221710205,94.4312744140625,23.100781808899697,5.353139877319336,11.266729354858398,18.80557632446289,31.761062622070312,46.11767578125,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_distance_median|all_frames|all:sequence_equal,5.353139877319336,5.353139877319336,11.266729354858398,11.266729354858398,18.80557632446289,18.80557632446289,31.761062622070312,31.761062622070312,46.11767578125,46.11767578125
全部,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,统计单位等权,835,1796,1796,835,4,米,0.5350779510022272,0.5350779510022272,3.3330395221710205,49.81922912597656,19.871415934591237,5.037037372589111,9.573463439941406,16.094738006591797,29.930713653564453,39.23210144042969,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_in_range_distance_median|all_frames|all:observation_equal,5.037037372589111,5.037037372589111,9.573463439941406,9.573463439941406,16.094738006591797,16.094738006591797,29.930713653564453,29.930713653564453,39.23210144042969,39.23210144042969
全部,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,有适用观测的帧等权,835,1796,1796,835,4,米,0.5350779510022272,0.5350779510022272,3.3330395221710205,49.81922912597656,19.871415934591237,5.037037372589111,9.573463439941406,16.094738006591797,29.930713653564453,39.23210144042969,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_in_range_distance_median|all_frames|all:frame_equal,5.037037372589111,5.037037372589111,9.573463439941406,9.573463439941406,16.094738006591797,16.094738006591797,29.930713653564453,29.930713653564453,39.23210144042969,39.23210144042969
全部,B02,每帧范围内异常距离中位数,全部原始帧,全部,帧,世界等权（同一背景）,835,1796,1796,835,4,米,0.5350779510022272,0.5350779510022272,3.3330395221710205,49.81922912597656,21.233189886376323,5.252537250518799,10.812860488891602,18.19976234436035,31.025354385375977,38.740440368652344,0.0,当前帧在对应距离范围内没有异常回波,summary.json:全部:B02|anomaly_in_range_distance_median|all_frames|all:sequence_equal,5.252537250518799,5.252537250518799,10.812860488891602,10.812860488891602,18.19976234436035,18.19976234436035,31.025354385375977,31.025354385375977,38.740440368652344,38.740440368652344
全部,B02,逐点距离,全部原始帧,全部,原始异常点,统计单位等权,70829,70829,1796,867,4,米,0.0,0.517260579064588,3.166733741760254,94.5000228881836,8.281817748502874,3.479914426803589,4.741383075714111,7.24643087387085,8.140790939331055,18.70022201538086,0.0,无缺失,summary.json:全部:B02|distance|all_frames|all:observation_equal,3.479914426803589,3.479914426803589,4.741383075714111,4.741383075714111,7.24643087387085,7.24643087387085,8.140790939331055,8.140790939331055,18.70022201538086,18.70022201538086
全部,B02,逐点距离,全部原始帧,全部,原始异常点,有适用观测的帧等权,70829,70829,1796,867,4,米,0.0,0.517260579064588,3.166733741760254,94.5000228881836,21.859765557357562,5.1064863204956055,9.969674110412598,16.724491119384766,30.634004592895508,46.89178466796875,0.0,无缺失,summary.json:全部:B02|distance|all_frames|all:frame_equal,5.1064863204956055,5.1064863204956055,9.969674110412598,9.969674110412598,16.724491119384766,16.724491119384766,30.634004592895508,30.634004592895508,46.89178466796875,46.89178466796875
全部,B02,逐点距离,全部原始帧,全部,原始异常点,世界等权（同一背景）,70829,70829,1796,867,4,米,0.0,0.517260579064588,3.166733741760254,94.5000228881836,14.72188315791981,4.125355243682861,5.791661739349365,8.305601119995117,29.509273529052734,35.42549133300781,0.0,无缺失,summary.json:全部:B02|distance|all_frames|all:sequence_equal,4.125355243682861,4.125355243682861,5.791661739349365,5.791661739349365,8.305601119995117,8.305601119995117,29.509273529052734,29.509273529052734,35.42549133300781,35.42549133300781
全部,B04,方位角,全部原始帧,全部,原始异常点,统计单位等权,70829,70829,1796,867,4,弧度,0.0,0.517260579064588,-3.141436238670663,3.1414396225979297,1.4801489193105317,0.1409645659754932,0.46632835088180347,1.2950138469233725,2.724690798543354,2.8291747779488663,0.0,无缺失,summary.json:全部:B04|azimuth|all_frames|all:observation_equal,0.1409645659754932,0.1409645659754932,0.46632835088180347,0.46632835088180347,1.2950138469233725,1.2950138469233725,2.724690798543354,2.724690798543354,2.8291747779488663,2.8291747779488663
全部,B04,方位角,全部原始帧,全部,原始异常点,有适用观测的帧等权,70829,70829,1796,867,4,弧度,0.0,0.517260579064588,-3.141436238670663,3.1414396225979297,0.9986493627151964,-0.9759154743521568,0.1899099903410172,0.5466199002002831,2.7301695749575154,3.050219064476146,0.0,无缺失,summary.json:全部:B04|azimuth|all_frames|all:frame_equal,-0.9759154743521568,-0.9759154743521568,0.1899099903410172,0.1899099903410172,0.5466199002002831,0.5466199002002831,2.7301695749575154,2.7301695749575154,3.050219064476146,3.050219064476146
全部,B04,方位角,全部原始帧,全部,原始异常点,世界等权（同一背景）,70829,70829,1796,867,4,弧度,0.0,0.517260579064588,-3.141436238670663,3.1414396225979297,1.1982154395331905,-0.4232223267121951,0.41079112167894527,0.8596901792413602,2.381066908655325,2.951886475844098,0.0,无缺失,summary.json:全部:B04|azimuth|all_frames|all:sequence_equal,-0.4232223267121951,-0.4232223267121951,0.41079112167894527,0.41079112167894527,0.8596901792413602,0.8596901792413602,2.381066908655325,2.381066908655325,2.951886475844098,2.951886475844098
全部,B04,俯仰角,全部原始帧,全部,原始异常点,统计单位等权,70829,70829,1796,867,4,弧度,0.0,0.517260579064588,-0.367925880939451,0.022829412603410128,-0.21407026672933768,-0.3490825861018826,-0.2829505848013466,-0.21955972174579808,-0.1554182534135584,-0.05558375131409375,0.0,无缺失,summary.json:全部:B04|elevation|all_frames|all:observation_equal,-0.3490825861018826,-0.3490825861018826,-0.2829505848013466,-0.2829505848013466,-0.21955972174579808,-0.21955972174579808,-0.1554182534135584,-0.1554182534135584,-0.05558375131409375,-0.05558375131409375
全部,B04,俯仰角,全部原始帧,全部,原始异常点,有适用观测的帧等权,70829,70829,1796,867,4,弧度,0.0,0.517260579064588,-0.367925880939451,0.022829412603410128,-0.11750634378456666,-0.307811790663904,-0.1612324319387753,-0.09276916321462901,-0.05588861351613015,-0.007504421552223786,0.0,无缺失,summary.json:全部:B04|elevation|all_frames|all:frame_equal,-0.307811790663904,-0.307811790663904,-0.1612324319387753,-0.1612324319387753,-0.09276916321462901,-0.09276916321462901,-0.05588861351613015,-0.05588861351613015,-0.007504421552223786,-0.007504421552223786
全部,B04,俯仰角,全部原始帧,全部,原始异常点,世界等权（同一背景）,70829,70829,1796,867,4,弧度,0.0,0.517260579064588,-0.367925880939451,0.022829412603410128,-0.18077687792707534,-0.34888858254338384,-0.27178638355738055,-0.17690468912082147,-0.06895475777019036,-0.04395526539030688,0.0,无缺失,summary.json:全部:B04|elevation|all_frames|all:sequence_equal,-0.34888858254338384,-0.34888858254338384,-0.27178638355738055,-0.27178638355738055,-0.17690468912082147,-0.17690468912082147,-0.06895475777019036,-0.06895475777019036,-0.04395526539030688,-0.04395526539030688
全部,B04,前向坐标,全部原始帧,全部,原始异常点,统计单位等权,70829,70829,1796,867,4,米,0.0,0.517260579064588,-89.00133514404297,61.37035369873047,1.0062733796707024,-7.474775314331055,-6.639121055603027,0.7238190174102783,6.158126354217529,14.393016815185547,0.0,无缺失,summary.json:全部:B04|x|all_frames|all:observation_equal,-7.474775314331055,-7.474775314331055,-6.639121055603027,-6.639121055603027,0.7238190174102783,0.7238190174102783,6.158126354217529,6.158126354217529,14.393016815185547,14.393016815185547
全部,B04,前向坐标,全部原始帧,全部,原始异常点,有适用观测的帧等权,70829,70829,1796,867,4,米,0.0,0.517260579064588,-89.00133514404297,61.37035369873047,4.437212176328151,-30.350168228149414,-11.956608772277832,7.047150611877441,17.756738662719727,42.582122802734375,0.0,无缺失,summary.json:全部:B04|x|all_frames|all:frame_equal,-30.350168228149414,-30.350168228149414,-11.956608772277832,-11.956608772277832,7.047150611877441,7.047150611877441,17.756738662719727,17.756738662719727,42.582122802734375,42.582122802734375
全部,B04,前向坐标,全部原始帧,全部,原始异常点,世界等权（同一背景）,70829,70829,1796,867,4,米,0.0,0.517260579064588,-89.00133514404297,61.37035369873047,2.202614428198919,-21.655397415161133,-6.337716102600098,3.9558792114257812,10.006431579589844,25.935550689697266,0.0,无缺失,summary.json:全部:B04|x|all_frames|all:sequence_equal,-21.655397415161133,-21.655397415161133,-6.337716102600098,-6.337716102600098,3.9558792114257812,3.9558792114257812,10.006431579589844,10.006431579589844,25.935550689697266,25.935550689697266
全部,B04,横向坐标,全部原始帧,全部,原始异常点,统计单位等权,70829,70829,1796,867,4,米,0.0,0.517260579064588,-69.03326416015625,36.070777893066406,3.2279267082810184,1.2993162870407104,2.705824851989746,3.0469250679016113,3.3682281970977783,4.124086380004883,0.0,无缺失,summary.json:全部:B04|y|all_frames|all:observation_equal,1.2993162870407104,1.2993162870407104,2.705824851989746,2.705824851989746,3.0469250679016113,3.0469250679016113,3.3682281970977783,3.3682281970977783,4.124086380004883,4.124086380004883
全部,B04,横向坐标,全部原始帧,全部,原始异常点,有适用观测的帧等权,70829,70829,1796,867,4,米,0.0,0.517260579064588,-69.03326416015625,36.070777893066406,4.947109244885971,-10.093003273010254,1.5693185329437256,3.317030429840088,6.111776828765869,27.363187789916992,0.0,无缺失,summary.json:全部:B04|y|all_frames|all:frame_equal,-10.093003273010254,-10.093003273010254,1.5693185329437256,1.5693185329437256,3.317030429840088,3.317030429840088,6.111776828765869,6.111776828765869,27.363187789916992,27.363187789916992
全部,B04,横向坐标,全部原始帧,全部,原始异常点,世界等权（同一背景）,70829,70829,1796,867,4,米,0.0,0.517260579064588,-69.03326416015625,36.070777893066406,7.776893581835648,-1.5518580675125122,1.8587344884872437,3.2688486576080322,15.347241401672363,27.723297119140625,0.0,无缺失,summary.json:全部:B04|y|all_frames|all:sequence_equal,-1.5518580675125122,-1.5518580675125122,1.8587344884872437,1.8587344884872437,3.2688486576080322,3.2688486576080322,15.347241401672363,15.347241401672363,27.723297119140625,27.723297119140625
