threshold,recall,precision,tp,fp
21.0,0.03870901381730077,0.9808861859252823,3387,66
20.875,0.041623332838089576,0.980877996229464,3642,71
20.75,0.044789083303809187,0.9804853640230172,3919,78
20.625,0.047909118961359555,0.9805847953216374,4192,83
20.5,0.051349158276094584,0.9807902204758786,4493,88
20.375,0.05464062446427959,0.9809191629052113,4781,93
20.25,0.05788637584429537,0.9808288148721921,5065,99
20.125,0.06169213362438428,0.9810977826245002,5398,104
20.0,0.06541789049017703,0.9816498027782542,5724,107
19.875,0.06913221865392748,0.982299447872686,6049,109
19.75,0.0732122652830318,0.9825153374233129,6406,114
19.625,0.0773723128264323,0.9827260850631442,6770,119
19.5,0.08132664373307123,0.983280364792041,7116,121
19.375,0.08596669676224872,0.9833965224212315,7522,127
19.25,0.09049246277100309,0.9838469184890656,7918,130
19.125,0.09534966113898445,0.9840764331210191,8343,135
19.0,0.09973828272323113,0.9842111198827111,8727,140
18.875,0.10465262460142402,0.984094572810317,9157,148
18.75,0.10989839883884388,0.9843382127136862,9616,153
18.625,0.11493845643950217,0.9838583447466249,10057,165
18.5,0.11973851129727196,0.9840330609561379,10477,170
18.375,0.1249499994285649,0.9841569898280673,10933,176
18.25,0.12977291169041932,0.9839688041594454,11355,185
18.125,0.1346758248665699,0.98355729905684,11784,197
18.0,0.1403673184836398,0.983582926243293,12282,205
17.875,0.14579595195373662,0.9831984585741811,12757,218
17.75,0.15123601412587573,0.9827701448199034,13233,232
17.625,0.15644750225716866,0.9818533926265959,13689,253
17.5,0.16232185510691552,0.9810056637657135,14203,275
17.375,0.16820763665870467,0.9807423202505497,14718,289
17.25,0.17393341638190152,0.9806056701030927,15219,301
17.125,0.17992205625207144,0.980078441138019,15743,320
17.0,0.18619641367329912,0.9789100522742294,16292,351
16.875,0.19244791369044217,0.9782722361006216,16839,374
16.75,0.19872227111166985,0.9772931654676259,17388,404
16.625,0.2053509182962091,0.976840274002392,17968,426
16.5,0.2120252802889176,0.976010101010101,18552,456
16.375,0.21879107189796454,0.9753413490931323,19144,484
16.25,0.2255454348049692,0.9745679012345679,19735,515
16.125,0.23228836900993155,0.9732330971078338,20325,559
16.0,0.2372712831003783,0.9722300271611876,20761,593
15.9375,0.24076846592532486,0.9716354579835809,21067,615
15.875,0.2438656441787906,0.9707916287534122,21338,642
15.8125,0.24695139373021405,0.9703610562241782,21608,660
15.75,0.2504142904490337,0.9698136590979507,21911,682
15.6875,0.25386575846581105,0.9689844704240098,22213,711
15.625,0.25692865061314984,0.9684659458062292,22481,732
15.5625,0.26065440747894264,0.9681623296684637,22807,750
15.5,0.2643001634304392,0.9678580396752323,23126,768
15.4375,0.267843061063555,0.966951355365763,23436,801
15.375,0.271614532737517,0.9659404974800846,23766,838
15.3125,0.27487171281957506,0.9653995905752017,24051,862
15.25,0.2784260391547332,0.9645260907435268,24362,896
15.1875,0.28190036457559514,0.964042835925897,24666,920
15.125,0.2857175510577264,0.9637253768166223,25000,941
15.0625,0.28948902273168836,0.9630812516634348,25330,971
15.0,0.2930319203648042,0.9625347248291913,25640,998
14.9375,0.2963462439570738,0.9616882394392315,25930,1033
14.875,0.3001520017371627,0.9611344922232388,26263,1062
14.8125,0.303934902113167,0.9603842403669062,26594,1097
14.75,0.3076949450850867,0.9596848934198332,26923,1131
14.6875,0.31113498439982173,0.9590305421495755,27224,1163
14.625,0.31470073943702215,0.9583072318507692,27536,1198
14.5625,0.3176493445639379,0.9578522934831306,27794,1223
14.5,0.32079223762557285,0.9566476943526124,28069,1272
14.4375,0.32416370472805406,0.9558213984835721,28364,1311
14.375,0.3276608875530006,0.95512542892361,28670,1347
14.3125,0.3306894935942125,0.9544150146782333,28935,1382
14.25,0.33364952742317056,0.9537717664739129,29194,1415
14.1875,0.33722671116241326,0.9530069116982107,29507,1455
14.125,0.3404724625424291,0.9522759237949111,29791,1493
14.0625,0.34370678522040254,0.9515884065308189,30074,1530
14.0,0.34714682453513757,0.9509423329785236,30375,1567
13.9375,0.35067829346621104,0.9499984519644571,30684,1615
13.875,0.3541069040789038,0.949206543716684,30984,1658
13.8125,0.3575469433936388,0.9481164954389794,31285,1712
13.75,0.3608612669859084,0.9469753771406292,31575,1768
13.6875,0.3639241591332472,0.9461314475873545,31843,1813
13.625,0.3669070503662899,0.9449022839651519,32104,1872
13.5625,0.37014137304426337,0.9437596526502899,32387,1930
13.5,0.3733299809140676,0.9426056846053961,32666,1989
13.4375,0.376267157338941,0.9415179592770533,32923,2045
13.375,0.37951290871895677,0.9402554010816321,33207,2110
13.3125,0.38299866284186107,0.9390797511629211,33512,2174
13.25,0.38641584475251145,0.9379438526409232,33811,2237
13.1875,0.3895244517080195,0.937144271219995,34083,2286
13.125,0.3923473411124699,0.936008942934264,34330,2347
13.0625,0.3953416610475548,0.9350705519814024,34592,2402
13.0,0.3985874124275706,0.9339117395029991,34876,2468
12.9375,0.40157030366061325,0.9328324528101521,35137,2530
12.875,0.40424461993851357,0.9315266914224013,35371,2600
12.8125,0.4072960833838101,0.930326050069178,35638,2669
12.75,0.40976468302494884,0.9293657170999766,35854,2725
12.6875,0.41254185762122997,0.9279911563576534,36097,2801
12.625,0.4155133201522303,0.9270488041205569,36357,2861
12.5625,0.4179704910913268,0.9257562333881787,36572,2933
12.5,0.42085052400598866,0.9245756754042382,36824,3004
12.4375,0.42355912639001586,0.9235695773524721,37061,3067
12.375,0.4258791529046046,0.9223762376237624,37264,3136
12.3125,0.4283820386518703,0.9211166539699702,37483,3210
12.25,0.4308963531011783,0.9202362646750141,37703,3268
12.1875,0.43349066846478246,0.9187801274132209,37930,3353
12.125,0.4357535514691597,0.9176634816722424,38128,3421
12.0625,0.43816500760008686,0.9167403935821716,38339,3482
12.0,0.4406221785391833,0.9152936707658705,38554,3568
11.9375,0.4429879198619413,0.9139374218952631,38761,3650
11.875,0.4455136630132916,0.9125854480756626,38982,3734
11.8125,0.4479365478462611,0.9115095699899998,39194,3805
11.75,0.4502108595526806,0.90997920997921,39393,3897
11.6875,0.4529651767448771,0.9087865725029808,39634,3978
11.625,0.45531948936559274,0.9073517354468434,39840,4068
11.5625,0.4575709436679276,0.9062245359891353,40037,4143
11.5,0.45962811003554327,0.9048711891101361,40217,4228
11.4375,0.4616624189990743,0.9035497796765607,40395,4312
11.375,0.46390244459936686,0.9026641167052126,40591,4377
11.3125,0.46607389798740556,0.9016161482169308,40781,4450
11.25,0.46817677916319045,0.9007255936675461,40965,4515
11.1875,0.47047394827369454,0.8996656249317044,41166,4591
11.125,0.4725882581515217,0.898192797254442,41351,4687
11.0625,0.47472542543343355,0.8967035813742633,41538,4785
11.0,0.4768283066092184,0.8952642533742463,41722,4881
10.9375,0.47881690076458017,0.8941246772093817,41896,4961
10.875,0.48093121064240735,0.8930223674716693,42081,5041
10.8125,0.48303409181819223,0.8915538117537865,42265,5141
10.75,0.48533126092869633,0.8904032038244606,42466,5227
10.6875,0.48759414393307354,0.8890926520235068,42664,5322
10.625,0.48975416861906995,0.8878874523454334,42853,5411
10.5625,0.4917313340723894,0.8866038863360053,43026,5503
10.5,0.4936056412073281,0.885748856668239,43190,5571
10.4375,0.4953656613218437,0.8845172744525845,43344,5659
10.375,0.49736568417924776,0.8830786712931962,43519,5762
10.3125,0.4992857061223557,0.8816572823959153,43687,5864
10.25,0.5012171567675059,0.8801300447530555,43856,5973
10.1875,0.5029771768820215,0.8786886555125185,44010,6076
10.125,0.5048971988251294,0.8773483735155102,44178,6176
10.0625,0.506805792066195,0.8758295149312688,44345,6287
10.0,0.5088629584338107,0.8743249877270496,44525,6400
9.9375,0.5108172664830455,0.8730710630151971,44696,6498
9.875,0.5125315717893919,0.8713544601395069,44846,6621
9.8125,0.5144630224345421,0.8701072774717309,45015,6720
9.75,0.5162230425490577,0.8686847318114507,45169,6828
9.6875,0.5181316357901233,0.8672928662980889,45336,6937
9.625,0.5202688030720352,0.8660654833247722,45523,7040
9.5625,0.5220859666967622,0.8647308245627319,45682,7146
9.5,0.5240059886398701,0.8634976835285698,45850,7248
9.4375,0.5258345809666396,0.8619656038068118,46010,7368
9.375,0.5275946010811552,0.8604980614375186,46164,7484
9.3125,0.5294574795140516,0.8592758838149646,46327,7587
9.25,0.5312174996285672,0.8576304961529236,46481,7716
9.1875,0.5332060937839289,0.8562592912070769,46655,7832
9.125,0.5350689722168254,0.8548890714872638,46818,7947
9.0625,0.536794706225214,0.8533766965242828,46969,8070
9.0,0.5387032994662796,0.8521839745444026,47136,8176
8.9375,0.5404518908787529,0.8508123279537971,47289,8292
8.875,0.5420404804626339,0.8492640475593597,47428,8418
8.8125,0.5438805014914456,0.8477296613641627,47589,8548
8.75,0.5456290929039189,0.8461592995639998,47742,8680
8.6875,0.5472176824877999,0.8444471878802843,47881,8820
8.625,0.5488177007737232,0.8429617146769182,48021,8946
8.5625,0.5508748671413387,0.8413657072038262,48201,9088
8.5,0.5527834603824043,0.8396347602680276,48368,9238
8.4375,0.5545663379010046,0.8383697023099915,48524,9355
8.375,0.5563149293134778,0.8371081187982596,48677,9472
8.3125,0.5581892364484166,0.8355601936598634,48841,9612
8.25,0.5599263991588476,0.8340511737968369,48993,9748
8.1875,0.5616749905713209,0.8327572183814559,49146,9870
8.125,0.563457868089921,0.8313155498600479,49302,10004
8.0625,0.5652064595023943,0.8299072007517914,49455,10136
8.0,0.5664407593229637,0.8289374655048418,49563,10228
7.96875,0.5674007702945176,0.8283473763243514,49647,10288
7.9375,0.5683722099681139,0.8275563690822864,49732,10363
7.90625,0.569297934833541,0.826758062106853,49813,10438
7.875,0.5701322300826295,0.8259408268348813,49886,10513
7.84375,0.5709550966296758,0.8252201060473414,49958,10581
7.8125,0.5717665344746797,0.8243503765097464,50029,10660
7.78125,0.572589401021726,0.823663833494994,50101,10726
7.75,0.5733551240585607,0.8228309004428408,50168,10802
7.71875,0.5742465628178608,0.8220204498977505,50246,10879
7.6875,0.5750580006628647,0.8212338828137751,50317,10953
7.65625,0.5757894375935725,0.8205107325494284,50381,11021
7.625,0.576658018948788,0.8197325881760434,50457,11096
7.59375,0.5773780271774535,0.8189333765602205,50520,11170
7.5625,0.5783151807449228,0.818167119389471,50602,11246
7.53125,0.5792980491205614,0.8175088302178927,50688,11315
7.5,0.5802009165819038,0.8168463395012068,50767,11383
7.46875,0.5810694979371193,0.8162436385236559,50843,11446
7.4375,0.581835220973954,0.8155647758037903,50910,11513
7.40625,0.5827152310312118,0.814762140654213,50987,11592
7.375,0.5834695253660042,0.8140217165999649,51053,11664
7.34375,0.5844181076355158,0.8133867786473246,51136,11732
7.3125,0.5851724019703083,0.8125624871058353,51202,11811
7.28125,0.5861666990479891,0.8118174047928076,51289,11889
7.25,0.5870009942970776,0.8110728610681237,51362,11964
7.21875,0.5878810043543354,0.8103182104599874,51439,12041
7.1875,0.5886810134972971,0.8096607878273444,51509,12109
7.15625,0.5895381661504703,0.8090211885008077,51584,12177
7.125,0.5903153178893473,0.8082496166244171,51652,12254
7.09375,0.591081040926182,0.8074533191781678,51719,12333
7.0625,0.5921096241099898,0.80685552319696,51809,12402
7.03125,0.5930124915713323,0.8061649369212603,51888,12476
7.0,0.5939382164367593,0.8053338705428399,51969,12562
6.96875,0.594555366347044,0.8045001159823707,52023,12642
6.9375,0.5953782328940902,0.8037615330021292,52095,12719
6.90625,0.5962125281431788,0.8031035438283198,52168,12790
6.875,0.5971496817106481,0.8024387996437018,52250,12864
6.84375,0.5977439742168482,0.8017475281673948,52302,12933
6.8125,0.5985439833598099,0.8009175714941122,52372,13018
6.78125,0.5994354221191099,0.8000915261993746,52450,13105
6.75,0.6003040034743254,0.799385158580386,52526,13182
6.71875,0.6010582978091178,0.7985302379253276,52592,13269
6.6875,0.6017897347398256,0.7975040135704117,52656,13370
6.65625,0.6027383170093372,0.796890346171862,52739,13442
6.625,0.6036983279808912,0.7961625996653956,52823,13524
6.59375,0.6046240528463183,0.7951662357963085,52904,13628
6.5625,0.6054469193933645,0.7941357238153772,52976,13733
6.53125,0.6064069303649184,0.7931240657698057,53060,13840
6.5,0.6074012274425994,0.7922927847346452,53147,13933
6.46875,0.6081326643733072,0.7915123387924494,53211,14016
6.4375,0.6089555309203534,0.790818825415201,53283,14094
6.40625,0.6099269705939496,0.7900284225485552,53368,14184
6.375,0.6107612658430382,0.7891814463133334,53441,14276
6.34375,0.6115841323900845,0.7881729140584727,53513,14382
6.3125,0.6125212859575538,0.7873512560599383,53595,14475
6.28125,0.6131155784637539,0.7864629909254834,53647,14566
6.25,0.6139155876067155,0.7857268232747272,53717,14649
6.21875,0.6148413124721426,0.7846620576996004,53798,14764
6.1875,0.6156641790191888,0.7838372668276926,53870,14856
6.15625,0.6163613298437697,0.7829135515714597,53931,14954
6.125,0.6174584852398313,0.7820932252460915,54027,15053
6.09375,0.618224208276666,0.7811633548983364,54094,15154
6.0625,0.6191270757380084,0.780467072942329,54173,15238
6.03125,0.6199156561789277,0.7796415276040993,54242,15331
6.0,0.6209442393627356,0.7787524366471735,54332,15436
5.96875,0.6217556772077395,0.777919180942031,54403,15531
5.9375,0.6226014011588704,0.7771548403663443,54477,15621
5.90625,0.6233671241957051,0.7762392019013192,54544,15723
5.875,0.6242928490611321,0.7752625603179109,54625,15835
5.84375,0.6251614304163476,0.7743410435718128,54701,15941
5.8125,0.6261557274940285,0.7732956951305575,54788,16062
5.78125,0.6267500200002286,0.7722638427308061,54840,16172
5.75,0.627652887461571,0.7714209461737274,54919,16273
5.71875,0.6285214688167865,0.7704970858551894,54995,16381
5.6875,0.6294471936822135,0.7695940753161462,55076,16489
5.65625,0.6302472028251751,0.7685318096299909,55146,16609
5.625,0.6311843563926445,0.7675032657939354,55228,16730
5.59375,0.63205293774786,0.7665248305589821,55304,16845
5.5625,0.6329215191030755,0.7654669099353126,55380,16968
5.53125,0.633790100458291,0.7646677605725081,55456,17067
5.5,0.6347501114298449,0.7636148653293553,55540,17193
5.46875,0.6355729779768912,0.7626335349213532,55612,17309
5.4375,0.6363729871198528,0.7615882264439976,55682,17431
5.40625,0.6371501388587298,0.7606248720922301,55750,17545
5.375,0.6382244368507068,0.7596892897468337,55844,17665
5.34375,0.6389673024834569,0.7585303973842376,55909,17798
5.3125,0.6397673116264185,0.7574351202879334,55979,17927
5.28125,0.6405787494714226,0.7561857478211597,56050,18072
5.25,0.6413559012102995,0.7549134347633076,56118,18219
5.21875,0.642373055692065,0.7540312843765931,56207,18335
5.1875,0.6432530657493228,0.7528020758098601,56284,18482
5.15625,0.6441673619127076,0.7517605633802817,56364,18612
5.125,0.6448873701413731,0.7506485213712735,56427,18744
5.09375,0.6458816672190539,0.749631909164467,56514,18875
5.0625,0.6466931050640579,0.7485184401291074,56585,19011
5.03125,0.6474816855049772,0.7476608380072584,56654,19121
5.0,0.6483274094561081,0.7465094550670475,56728,19263
4.96875,0.649138847301112,0.745403482985341,56799,19400
4.9375,0.6500188573583698,0.7441775265609463,56876,19552
4.90625,0.6507502942890776,0.7430704181239234,56940,19688
4.875,0.6516645904524623,0.741742874611372,57020,19853
4.84375,0.6524645995954239,0.7404765301754886,57090,20009
4.8125,0.6534588966731049,0.7392271193452881,57177,20170
4.78125,0.6543960502405741,0.7380734477113652,57259,20320
4.75,0.6553560612121282,0.7368481920279613,57343,20479
4.71875,0.6564303592041052,0.7357398132373474,57437,20630
4.6875,0.65719608224094,0.7344624109127136,57504,20790
4.65625,0.6582360941267901,0.733208575211325,57595,20957
4.625,0.6592761060126402,0.7319165133540569,57686,21129
4.59375,0.660121829963771,0.7304365420608022,57760,21316
4.5625,0.6610018400210288,0.729160363086233,57837,21483
4.53125,0.6621332815232174,0.728040413179522,57936,21642
4.5,0.6632190082172368,0.726650054469641,58031,21830
4.46875,0.6642704488051292,0.7250963709627116,58123,22036
4.4375,0.6652076023725986,0.7237987465181058,58205,22211
4.40625,0.666224756854364,0.7224976451341034,58294,22390
4.375,0.6671276243157065,0.721393526700199,58373,22544
4.34375,0.6681333500954296,0.7202025303980387,58461,22712
4.3125,0.6689105018343067,0.7188705200324252,58529,22889
4.28125,0.6700190859324107,0.7174535575299215,58626,23088
4.25,0.6710705265203031,0.7160207789673926,58718,23288
4.21875,0.672064823597984,0.714632931082674,58805,23482
4.1875,0.6731619789940456,0.7134845071104974,58901,23653
4.15625,0.6740534177533457,0.7120831622920339,58979,23847
4.125,0.6752191453616613,0.7105437227146448,59081,24068
4.09375,0.6761791563332152,0.7094379893761167,59165,24232
4.0625,0.6773220265374461,0.7081406602860523,59265,24426
4.03125,0.6783163236151271,0.7067817802917535,59352,24623
4.0,0.6791734762683002,0.7059347604000855,59427,24755
3.984375,0.679756340072458,0.7053758850108514,59478,24843
3.96875,0.680350632578658,0.7048557253987237,59530,24927
3.953125,0.6808192093623927,0.7040241092004964,59571,25044
3.9375,0.6814477879747197,0.7034354206974659,59626,25138
3.921875,0.6819277934604967,0.7027370801337919,59668,25240
3.90625,0.6824877998605698,0.7020408643107381,59717,25345
3.890625,0.683047806260643,0.7012072788708599,59766,25467
3.875,0.6836649561709277,0.7005504157395479,59820,25570
3.859375,0.6841792477628316,0.6997743982980514,59865,25684
3.84375,0.684750682864947,0.6990595977038316,59915,25793
3.828125,0.6852764031588933,0.6983903279910548,59961,25895
3.8125,0.6858135521548818,0.6976782039506575,60008,26003
3.796875,0.6862249854284049,0.6967843756164924,60044,26129
3.78125,0.6867507057223511,0.6960903562119896,60090,26235
3.765625,0.6873107121224242,0.6953450189621682,60139,26349
3.75,0.6877564315020743,0.694671468809161,60178,26450
3.734375,0.6883050092001052,0.6940478248343417,60226,26549
3.71875,0.6887621572817975,0.6933581840564204,60266,26653
3.703125,0.6894821655104629,0.692608835415136,60329,26775
3.6875,0.6899393135921553,0.6919003793652795,60369,26882
3.671875,0.6906250357146939,0.6912096082356305,60429,26996
3.65625,0.6912193282208939,0.6905958117335403,60481,27097
3.640625,0.6917107624087132,0.6899444843427608,60524,27199
3.625,0.6924079132332941,0.6892413055596637,60585,27316
3.609375,0.6929450622292826,0.6886478505309784,60632,27413
3.59375,0.6934250677150596,0.6879060328114194,60674,27527
3.578125,0.6939507880090058,0.686994399502178,60720,27665
3.5625,0.6945907953233751,0.6862459492112959,60776,27787
3.546875,0.6951393730214059,0.6855803153777658,60824,27895
3.53125,0.6957336655276061,0.6847848095570204,60876,28022
3.515625,0.6964079589481023,0.6841478886680813,60935,28132
3.5,0.6968651070297947,0.6834383196216011,60975,28243
3.484375,0.6974822569400794,0.6826815517472817,61029,28367
3.46875,0.6980765494462794,0.6819283026872537,61081,28490
3.453125,0.6985679836340987,0.6812522987416827,61124,28599
3.4375,0.6991165613321295,0.6805206363332963,61172,28718
3.421875,0.6995851381158642,0.6798196417267306,61213,28830
3.40625,0.7000537148995989,0.6791210253226307,61254,28942
3.390625,0.7006822935119259,0.6784445649407417,61309,29058
3.375,0.7010708693813643,0.6776434978569219,61343,29181
3.359375,0.7015623035691837,0.6768101081599577,61386,29313
3.34375,0.702053737757003,0.6760022449406301,61429,29442
3.328125,0.7024651710305261,0.6753430828562953,61465,29548
3.3125,0.7029337478142608,0.6746150133813013,61506,29666
3.296875,0.7034937542143339,0.6739918317292426,61555,29774
3.28125,0.7040309032103224,0.6732900518066759,61602,29892
3.265625,0.7046594818226494,0.6726267100124365,61657,30009
3.25,0.7049909141818763,0.6718144195164453,61686,30134
3.234375,0.7055509205819495,0.6709596782958374,61735,30275
3.21875,0.7061109269820226,0.670246580097851,61784,30397
3.203125,0.7068423639127305,0.6694593278129567,61848,30537
3.1875,0.7074709425250574,0.6686216692049296,61903,30680
3.171875,0.7080880924353421,0.6678847853739517,61957,30809
3.15625,0.7086480988354152,0.6670826564534001,62006,30945
3.140625,0.7090938182150653,0.6664267838154263,62045,31056
3.125,0.70971096812535,0.6658767518416453,62099,31160
3.109375,0.7103166893335924,0.6650260009843995,62152,31306
3.09375,0.7109566966479617,0.6644875985387425,62208,31410
3.078125,0.7115395604521194,0.6639189549453479,62259,31516
3.0625,0.7120881381501503,0.6631508365617949,62307,31649
3.046875,0.7126938593583927,0.6625513966064959,62360,31761
3.03125,0.7133452953748043,0.6617999448650254,62417,31897
3.015625,0.713928159178962,0.6611699706819361,62468,32013
3.0,0.7143624498565698,0.660258373913319,62506,32163
2.984375,0.7149110275546007,0.6596227051764681,62554,32279
2.96875,0.7154596052526314,0.6588366537218872,62602,32417
2.953125,0.7160538977588315,0.658240880820306,62654,32530
2.9375,0.7165224745425662,0.6573387714019103,62695,32682
2.921875,0.7172081966651047,0.6566528545119705,62755,32813
2.90625,0.717848203979474,0.6558662601286442,62811,32957
2.890625,0.718476782591801,0.655058872564343,62866,33104
2.875,0.719105361204128,0.6543773529962352,62921,33233
2.859375,0.7195967953919473,0.6535128234402732,62964,33383
2.84375,0.7202025166001897,0.6527959061056208,63017,33517
2.828125,0.7208539526166013,0.6519680807078475,63074,33670
2.8125,0.7215739608452668,0.6512863361597656,63137,33805
2.796875,0.7223511125841439,0.6504244918960638,63205,33970
2.78125,0.72302540600464,0.649681136202594,63264,34113
2.765625,0.7235968411067555,0.6488951748452425,63314,34258
2.75,0.7242597058252094,0.6481278828354317,63372,34405
2.734375,0.7248654270334518,0.6474052751918994,63425,34543
2.71875,0.7255511491559904,0.6466052840642887,63485,34697
2.703125,0.726202585172402,0.6457717206825412,63542,34855
2.6875,0.7269911656133213,0.6452008804049051,63611,34980
2.671875,0.7276768877358598,0.644456365513472,63671,35127
2.65625,0.7283168950502291,0.6435900543335555,63727,35291
2.640625,0.7288769014503023,0.6426505708441238,63776,35463
2.625,0.7295169087646716,0.641850175967823,63832,35618
2.609375,0.7300769151647447,0.6410408220607715,63881,35771
2.59375,0.7306826363729871,0.6401850442584212,63934,35934
2.578125,0.7312426427730603,0.639126960343622,63983,36127
2.5625,0.7316655047486257,0.6381070090104457,64020,36308
2.546875,0.7322826546589104,0.6371781740072991,64074,36485
2.53125,0.7329226619732797,0.636456565536269,64130,36631
2.515625,0.7335055257774374,0.6357512902043525,64181,36772
2.5,0.7341455330918067,0.6348596108041865,64237,36946
2.484375,0.734636967279626,0.633931301097644,64280,37119
2.46875,0.7352426884878684,0.6330866578755733,64333,37285
2.453125,0.7358484096961108,0.6322891092998134,64386,37444
2.4375,0.7364655596063955,0.6313932980599647,64440,37620
2.421875,0.7371398530268918,0.6306798736665069,64499,37770
2.40625,0.7377798603412611,0.6299154973556332,64555,37927
2.390625,0.7385798694842227,0.6291864631201807,64625,38087
2.375,0.7390941610761266,0.628333802940062,64670,38253
2.359375,0.7397684544966229,0.6274561122904974,64729,38432
2.34375,0.7404313192150768,0.6265849105873478,64787,38610
2.328125,0.7411856135498691,0.6257948722897146,64853,38780
2.3125,0.7417913347581115,0.6249073316324074,64906,38959
2.296875,0.7424541994765654,0.6240717792059329,64964,39133
2.28125,0.7430942067909347,0.6232386940935145,65020,39306
2.265625,0.7437570715093886,0.6223093473583553,65078,39497
2.25,0.7443399353135465,0.6214006297109055,65129,39681
2.234375,0.7448885130115773,0.6204615120994612,65177,39869
2.21875,0.7455742351341158,0.6196994452465993,65237,40035
2.203125,0.7462942433627813,0.6187462098241359,65300,40236
2.1875,0.7468199636567275,0.61784728262925,65346,40418
2.171875,0.7472885404404622,0.6169632579117209,65387,40595
2.15625,0.7478256894364507,0.6160813482722908,65434,40776
2.140625,0.7484314106446931,0.6151497787839222,65487,40970
2.125,0.7490828466611047,0.6143060658318962,65544,41152
2.109375,0.749722853975474,0.6133535291202677,65600,41353
2.09375,0.7503285751837164,0.6124004253493275,65653,41553
2.078125,0.7509571537960433,0.6116354835706972,65708,41722
2.0625,0.7516314472165396,0.6107747172124296,65767,41911
2.046875,0.7521571675104858,0.6097579053672185,65813,42120
2.03125,0.7527971748248551,0.6088720859292673,65869,42313
2.015625,0.7534714682453514,0.6079002692435364,65928,42524
2.0,0.7538829015188745,0.607112616426757,65964,42688
1.9921875,0.7541114755597207,0.6066434370087065,65984,42785
1.984375,0.7544086218128208,0.6062248018588078,66010,42877
1.9765625,0.7546943393638784,0.6056978802637976,66035,42988
1.96875,0.7550372004251478,0.6052513444431211,66065,43088
1.9609375,0.7552772031680363,0.6046626530276136,66086,43208
1.953125,0.7555400633150093,0.6042262660975587,66109,43302
1.9453125,0.7558372095681094,0.6037575657984827,66135,43404
1.9375,0.7561572132252941,0.603291693261603,66163,43507
1.9296875,0.7564657881804363,0.6026970670988773,66190,43633
1.921875,0.756785791837621,0.6022281842571962,66218,43737
1.9140625,0.7570943667927633,0.6017021508501671,66245,43851
1.90625,0.7573800843438211,0.6011702272418016,66270,43965
1.8984375,0.7575858009805826,0.6006415251626466,66288,44074
1.890625,0.7578486611275558,0.6000018096599649,66311,44207
1.8828125,0.7581458073806557,0.5996022958376644,66337,44298
1.875,0.7584315249317135,0.5990647793745938,66362,44414
1.8671875,0.7588086720991097,0.5986277409117138,66395,44517
1.859375,0.7591629618624213,0.5982060841843627,66426,44616
1.8515625,0.7593686784991829,0.5976953592343052,66444,44723
1.84375,0.759631538646156,0.5970751250887074,66467,44854
1.8359375,0.7598372552829176,0.5965615943004298,66485,44962
1.828125,0.7600886867278484,0.5960530207297072,66507,45072
1.8203125,0.7603972616829907,0.5954411619935743,66534,45205
1.8125,0.7607629801483445,0.5949448545841303,66566,45320
1.8046875,0.7610944125075715,0.5944336835340218,66595,45436
1.796875,0.7614258448667984,0.5940085592011413,66624,45536
1.7890625,0.761814420736237,0.5934968036041811,66658,45656
